step,type,nameOrig,nameDest,isFraud,isFlaggedFraud
3,CASH_IN,C1874901958,C453211571,0,0
3,CASH_IN,C1886247880,C1380361139,0,0
3,CASH_IN,C265330243,C542895457,0,0
3,CASH_IN,C340441475,C1321530272,0,0
3,CASH_IN,C2126392903,C657736958,0,0
3,CASH_IN,C1620253123,C932583850,0,0
3,CASH_IN,C1807397140,C1816757085,0,0
3,CASH_IN,C712874817,C932583850,0,0
3,CASH_IN,C633226335,C1782113663,0,0
3,CASH_IN,C1562057770,C97730845,0,0
3,CASH_IN,C1670849676,C1782113663,0,0
3,CASH_IN,C636886060,C459857341,0,0
3,CASH_IN,C1924999281,C625232315,0,0
3,CASH_IN,C2000851008,C991505714,0,0
3,CASH_IN,C757819744,C1899073220,0,0
3,CASH_IN,C942217109,C885951223,0,0
3,CASH_IN,C592207425,C1750563752,0,0
3,CASH_IN,C1089407736,C1380361139,0,0
3,CASH_IN,C913902572,C451111351,0,0
3,CASH_IN,C1176254217,C1060563153,0,0
3,CASH_IN,C132372445,C339924917,0,0
3,PAYMENT,C1063494931,M1094446968,0,0
3,CASH_OUT,C1714961449,C747464370,0,0
3,PAYMENT,C2138849804,M1561668557,0,0
3,PAYMENT,C1137401656,M1681259036,0,0
3,PAYMENT,C2034546868,M226213650,0,0
3,TRANSFER,C340792090,C2012808675,0,0
3,PAYMENT,C1602154134,M61041877,0,0
3,DEBIT,C1408290972,C1568059495,0,0
3,DEBIT,C1202508091,C832279283,0,0
3,PAYMENT,C1871617286,M2010350054,0,0
3,PAYMENT,C577948592,M66515916,0,0
3,PAYMENT,C403388441,M1933329999,0,0
3,PAYMENT,C1193749715,M1945886568,0,0
3,PAYMENT,C854719230,M594463953,0,0
3,PAYMENT,C1565601243,M1887218054,0,0
3,PAYMENT,C1307024253,M406511188,0,0
3,PAYMENT,C1280378749,M1500821480,0,0
3,PAYMENT,C674882504,M1723810021,0,0
3,PAYMENT,C579983776,M1579610605,0,0
3,PAYMENT,C963014210,M633514467,0,0
3,PAYMENT,C162674722,M1626478944,0,0
3,DEBIT,C1785495362,C625232315,0,0
3,PAYMENT,C1515282013,M1111100957,0,0
3,PAYMENT,C854795811,M1005373776,0,0
3,PAYMENT,C1805638598,M2034723406,0,0
3,CASH_OUT,C1387174267,C1397643446,0,0
3,PAYMENT,C257260599,M436328432,0,0
3,CASH_OUT,C1482087396,C728885526,0,0
3,TRANSFER,C2115368148,C323761934,0,0
3,CASH_OUT,C1510312933,C1359044626,0,0
3,CASH_OUT,C1320122626,C885951223,0,0
3,CASH_OUT,C549982920,C97730845,0,0
3,CASH_OUT,C1907028305,C248609774,0,0
3,PAYMENT,C117839394,M852760745,0,0
3,CASH_OUT,C1391067753,C657736958,0,0
3,PAYMENT,C1953251612,M1139605173,0,0
3,PAYMENT,C1374664497,M1402211887,0,0
3,PAYMENT,C1172754912,M1641776831,0,0
3,CASH_OUT,C1302459274,C1222590577,0,0
3,PAYMENT,C1043822951,M1303238288,0,0
3,CASH_OUT,C1887326180,C67985650,0,0
3,PAYMENT,C847372226,M930641076,0,0
3,PAYMENT,C339881373,M381768094,0,0
3,PAYMENT,C704832331,M1588330347,0,0
3,PAYMENT,C1526730726,M1196550329,0,0
3,CASH_OUT,C2062828451,C1360767589,0,0
3,PAYMENT,C2066066225,M536994956,0,0
3,PAYMENT,C1759368213,M812415990,0,0
3,DEBIT,C1715876585,C542895457,0,0
3,PAYMENT,C1229754153,M1329043305,0,0
3,PAYMENT,C475526834,M1263623851,0,0
3,PAYMENT,C1724495151,M355920448,0,0
3,PAYMENT,C913796146,M2006112337,0,0
3,PAYMENT,C1557752641,M2116025968,0,0
3,PAYMENT,C1929649021,M305468700,0,0
3,DEBIT,C94500728,C558216562,0,0
3,PAYMENT,C80504258,M1463835093,0,0
3,PAYMENT,C1835477972,M1735854903,0,0
3,PAYMENT,C7508078,M1428815684,0,0
3,CASH_IN,C21252030,C1364913072,0,0
3,PAYMENT,C1588976146,M1246810186,0,0
3,PAYMENT,C1352254875,M1942163841,0,0
3,PAYMENT,C64364705,M1330143761,0,0
3,DEBIT,C1373885310,C621014131,0,0
3,PAYMENT,C977772506,M145122075,0,0
3,PAYMENT,C74633460,M1271241511,0,0
3,PAYMENT,C1299866826,M1996449989,0,0
3,TRANSFER,C1679352734,C691404076,0,0
3,PAYMENT,C56840345,M497104907,0,0
3,PAYMENT,C278254138,M858965925,0,0
3,PAYMENT,C718057154,M1043970800,0,0
3,PAYMENT,C8633103,M631851861,0,0
3,PAYMENT,C1792826268,M432112141,0,0
3,PAYMENT,C67570169,M1796938191,0,0
3,PAYMENT,C1670627211,M1993836574,0,0
3,PAYMENT,C1252204540,M2034610694,0,0
3,PAYMENT,C131343682,M1292487390,0,0
3,PAYMENT,C528965756,M1267082248,0,0
3,PAYMENT,C1843324431,M1854053968,0,0
3,PAYMENT,C1252165500,M813583428,0,0
3,PAYMENT,C713702106,M1342198213,0,0
3,DEBIT,C247969246,C1753885705,0,0
3,PAYMENT,C1276761134,M926837661,0,0
3,PAYMENT,C1700960966,M1454942961,0,0
3,PAYMENT,C1417854124,M270812962,0,0
3,PAYMENT,C1633770314,M1914538677,0,0
3,PAYMENT,C867909510,M26502020,0,0
3,PAYMENT,C1791280119,M1947378744,0,0
3,PAYMENT,C507507251,M1016408627,0,0
3,PAYMENT,C1879219501,M290509937,0,0
3,PAYMENT,C1889468930,M1699637904,0,0
3,DEBIT,C21063905,C1122118227,0,0
3,PAYMENT,C379963364,M505567264,0,0
3,PAYMENT,C145664926,M44227594,0,0
3,PAYMENT,C973123933,M921640293,0,0
3,PAYMENT,C1273012861,M1597400455,0,0
3,CASH_OUT,C1610853733,C146305349,0,0
3,PAYMENT,C784961589,M1618230491,0,0
3,PAYMENT,C201484047,M1897372527,0,0
3,PAYMENT,C331216192,M1382973704,0,0
3,CASH_IN,C1305194069,C738590621,0,0
3,CASH_OUT,C4888672,C40075281,0,0
3,CASH_OUT,C2090953436,C1360767589,0,0
3,PAYMENT,C1524744833,M1254651534,0,0
3,PAYMENT,C513113647,M1762984107,0,0
3,PAYMENT,C1035219650,M876695548,0,0
3,PAYMENT,C26229597,M1078031260,0,0
3,PAYMENT,C1560243060,M1652552120,0,0
3,PAYMENT,C1656059001,M698562080,0,0
3,PAYMENT,C245386411,M323981046,0,0
3,PAYMENT,C1519396442,M1781668126,0,0
3,PAYMENT,C1727776231,M162320368,0,0
3,PAYMENT,C1381341801,M676692948,0,0
3,PAYMENT,C272220100,M2139431292,0,0
3,PAYMENT,C33389111,M95552255,0,0
3,CASH_OUT,C1487424018,C836514715,0,0
3,CASH_OUT,C242224826,C2118255842,0,0
3,PAYMENT,C1681318273,M1904652802,0,0
3,PAYMENT,C1801756410,M1710180594,0,0
3,CASH_OUT,C906397479,C173783788,0,0
3,PAYMENT,C1918121287,M1032382137,0,0
3,CASH_OUT,C582979874,C1076835071,0,0
3,PAYMENT,C545392109,M1940906679,0,0
3,DEBIT,C157843285,C248609774,0,0
3,PAYMENT,C1459669467,M1729954747,0,0
3,PAYMENT,C1806434229,M561227586,0,0
3,PAYMENT,C1886186662,M2137205195,0,0
3,PAYMENT,C1266759621,M2012528704,0,0
3,PAYMENT,C1617566660,M111238003,0,0
3,PAYMENT,C1155300221,M368788838,0,0
3,PAYMENT,C637524006,M696870185,0,0
3,PAYMENT,C237630710,M1102463008,0,0
3,PAYMENT,C441683672,M2022768790,0,0
3,PAYMENT,C970900790,M1243227501,0,0
3,PAYMENT,C1287215032,M1021082377,0,0
3,PAYMENT,C1935994577,M1749978269,0,0
3,PAYMENT,C1858863803,M831993944,0,0
3,PAYMENT,C1699826397,M2045188238,0,0
3,PAYMENT,C1999639763,M2146285461,0,0
3,PAYMENT,C277155095,M1374115041,0,0
3,PAYMENT,C646337666,M876945112,0,0
3,PAYMENT,C202395890,M1740328397,0,0
3,CASH_IN,C1938634748,C117162427,0,0
3,CASH_IN,C1872905355,C1883840933,0,0
3,CASH_IN,C1639652941,C1750563752,0,0
3,CASH_IN,C1549005458,C665576141,0,0
3,CASH_IN,C1190857779,C1850180796,0,0
3,CASH_IN,C989896315,C173783788,0,0
3,CASH_IN,C40936992,C1446521801,0,0
3,CASH_IN,C1106510750,C173783788,0,0
3,CASH_IN,C1609565447,C1997859171,0,0
3,CASH_IN,C1614588868,C1899073220,0,0
3,CASH_IN,C1744457797,C1963862935,0,0
3,CASH_IN,C116606935,C885951223,0,0
3,CASH_IN,C1500820019,C1538745405,0,0
3,CASH_IN,C1544765522,C1778801068,0,0
3,CASH_IN,C1776180205,C977993101,0,0
3,CASH_IN,C1963943166,C11003494,0,0
3,CASH_IN,C160867654,C968113504,0,0
3,CASH_IN,C1338074614,C1255024717,0,0
3,CASH_IN,C1415274192,C1825027294,0,0
3,CASH_IN,C1518204977,C665576141,0,0
3,CASH_IN,C1719519917,C667346055,0,0
3,CASH_IN,C584580417,C1538745405,0,0
3,CASH_IN,C745835029,C1049817027,0,0
3,CASH_IN,C436028378,C317071334,0,0
3,CASH_IN,C291359466,C1916720513,0,0
3,CASH_IN,C217911413,C1017997535,0,0
3,CASH_IN,C72423389,C1397643446,0,0
3,CASH_IN,C2000779038,C423583818,0,0
3,CASH_IN,C137685382,C995911260,0,0
3,CASH_IN,C1823354445,C224063653,0,0
3,CASH_IN,C1615668218,C1789550256,0,0
3,CASH_IN,C482885994,C1850180796,0,0
3,CASH_IN,C857732012,C1504109395,0,0
3,CASH_IN,C777940932,C621014131,0,0
3,CASH_IN,C663083782,C977993101,0,0
3,CASH_IN,C2040008077,C564160838,0,0
3,CASH_IN,C903218049,C1674899618,0,0
3,CASH_IN,C1756064432,C801142660,0,0
3,CASH_IN,C1644155208,C575335780,0,0
3,CASH_IN,C1479691423,C1234776885,0,0
3,CASH_IN,C1568507411,C1504109395,0,0
3,PAYMENT,C1857063398,M1901752553,0,0
3,PAYMENT,C1002872041,M180017308,0,0
3,CASH_OUT,C1613729684,C991505714,0,0
3,PAYMENT,C1112569408,M1308527415,0,0
3,PAYMENT,C299684908,M219396780,0,0
3,PAYMENT,C1278226232,M1974379194,0,0
3,PAYMENT,C44332439,M317880757,0,0
3,PAYMENT,C1610014012,M1607278346,0,0
3,PAYMENT,C2120532393,M2145001473,0,0
3,PAYMENT,C371990011,M565077371,0,0
3,PAYMENT,C2040500590,M1466662004,0,0
3,PAYMENT,C568221863,M1938377818,0,0
3,PAYMENT,C1989719972,M2057104863,0,0
3,DEBIT,C672493939,C1032986144,0,0
3,PAYMENT,C298259383,M575779772,0,0
3,CASH_OUT,C1069436988,C392292416,0,0
3,PAYMENT,C1008934993,M366008009,0,0
3,PAYMENT,C984832924,M2000802630,0,0
3,DEBIT,C1380271191,C1753885705,0,0
3,PAYMENT,C1093707336,M1644128841,0,0
3,PAYMENT,C417160915,M1614992995,0,0
3,PAYMENT,C604257989,M1043576110,0,0
3,PAYMENT,C1282035709,M988637661,0,0
3,PAYMENT,C1058708051,M480498267,0,0
3,PAYMENT,C36205461,M1398428044,0,0
3,PAYMENT,C955875766,M977972728,0,0
3,PAYMENT,C2076165631,M2053647669,0,0
3,PAYMENT,C250144767,M1638051511,0,0
3,PAYMENT,C1689718593,M1603114855,0,0
3,PAYMENT,C370361462,M1655740181,0,0
3,PAYMENT,C1042366725,M228904713,0,0
3,CASH_OUT,C26741311,C934085675,0,0
3,PAYMENT,C1744190758,M1399550388,0,0
3,PAYMENT,C2023501911,M966005897,0,0
3,PAYMENT,C1868366224,M1731406622,0,0
3,PAYMENT,C2117382439,M1738396212,0,0
3,PAYMENT,C1623924438,M509522442,0,0
3,PAYMENT,C1161332079,M1279124366,0,0
3,PAYMENT,C1958242673,M530402062,0,0
3,DEBIT,C512734831,C461160828,0,0
3,CASH_IN,C1032656803,C1778801068,0,0
3,CASH_IN,C180949634,C2063763486,0,0
3,CASH_IN,C2138697198,C1883840933,0,0
3,CASH_IN,C480645280,C1219273867,0,0
3,CASH_IN,C1229143192,C716083600,0,0
3,CASH_IN,C190605872,C1816757085,0,0
3,CASH_IN,C1006297128,C1789550256,0,0
3,CASH_IN,C393594087,C657736958,0,0
3,CASH_IN,C1199742317,C1023714065,0,0
3,CASH_IN,C795308615,C1076835071,0,0
3,CASH_IN,C1139817507,C1538745405,0,0
3,CASH_IN,C2048625222,C1782113663,0,0
3,CASH_IN,C690035101,C1963862935,0,0
3,CASH_IN,C1027646388,C979387846,0,0
3,CASH_IN,C2131984667,C451111351,0,0
3,CASH_IN,C1509715205,C2063763486,0,0
3,CASH_IN,C2016442966,C1850180796,0,0
3,CASH_IN,C1087712231,C117162427,0,0
3,CASH_IN,C598569407,C1831477404,0,0
3,CASH_IN,C428061834,C451111351,0,0
3,CASH_IN,C1654300454,C1590550415,0,0
3,CASH_IN,C192486017,C1721246982,0,0
3,CASH_IN,C1133617880,C2118255842,0,0
3,CASH_IN,C1202874820,C195600860,0,0
3,CASH_IN,C1911008699,C1850042097,0,0
3,CASH_IN,C839457812,C11003494,0,0
3,CASH_IN,C2084634607,C1255024717,0,0
3,CASH_IN,C677926378,C423583818,0,0
3,CASH_IN,C1689169705,C1973538135,0,0
3,CASH_IN,C507377172,C392292416,0,0
3,CASH_IN,C1702481339,C1286084959,0,0
3,CASH_IN,C265556987,C1778801068,0,0
3,CASH_IN,C504509135,C1916720513,0,0
3,CASH_IN,C1869544015,C1789550256,0,0
3,PAYMENT,C1146222092,M1798667958,0,0
3,CASH_OUT,C1690221909,C709091500,0,0
3,PAYMENT,C2082115343,M925955862,0,0
3,PAYMENT,C1999695752,M1727373358,0,0
3,PAYMENT,C1312762120,M2122837918,0,0
3,CASH_OUT,C238748521,C1782113663,0,0
3,CASH_OUT,C1166292560,C1182908789,0,0
3,PAYMENT,C1917071489,M872340040,0,0
3,PAYMENT,C1703458581,M22690626,0,0
3,CASH_OUT,C1388958672,C1750905143,0,0
3,PAYMENT,C388005723,M925913781,0,0
3,PAYMENT,C1742798650,M2066478917,0,0
3,CASH_OUT,C1877317084,C40075281,0,0
3,PAYMENT,C1526060911,M982313508,0,0
3,PAYMENT,C515482607,M1563528849,0,0
3,PAYMENT,C697001207,M1946904104,0,0
3,PAYMENT,C670959005,M1986679541,0,0
3,DEBIT,C70528019,C1241128308,0,0
3,PAYMENT,C731979931,M2082740895,0,0
3,PAYMENT,C1492980244,M2106390956,0,0
3,PAYMENT,C1594600318,M61321954,0,0
3,PAYMENT,C863661360,M690070378,0,0
3,PAYMENT,C729005419,M360528453,0,0
3,PAYMENT,C1963906615,M1368391951,0,0
3,PAYMENT,C1732146867,M468567811,0,0
3,PAYMENT,C416355623,M1234757451,0,0
3,PAYMENT,C1569164069,M673684041,0,0
3,PAYMENT,C944757319,M912511162,0,0
3,PAYMENT,C1465691120,M1128109696,0,0
3,PAYMENT,C90628418,M765990740,0,0
3,PAYMENT,C530131514,M817833695,0,0
3,PAYMENT,C39959931,M1872627924,0,0
3,PAYMENT,C956315623,M1883269062,0,0
3,PAYMENT,C2135267024,M1610803524,0,0
3,PAYMENT,C1485129132,M721975085,0,0
3,PAYMENT,C2024314762,M253171986,0,0
3,PAYMENT,C2102232441,M362030306,0,0
3,PAYMENT,C700249373,M508864177,0,0
3,PAYMENT,C253988431,M992217213,0,0
3,PAYMENT,C1979586073,M1311004473,0,0
3,PAYMENT,C1567025476,M1184527733,0,0
3,PAYMENT,C1129442657,M790689709,0,0
3,PAYMENT,C1172707268,M1346560976,0,0
3,PAYMENT,C473183836,M880883688,0,0
3,PAYMENT,C1093426827,M104298781,0,0
3,PAYMENT,C990656849,M101676975,0,0
3,PAYMENT,C628402659,M414634945,0,0
3,PAYMENT,C1110095671,M1071977170,0,0
3,DEBIT,C1071550332,C1321530272,0,0
3,PAYMENT,C299395997,M115139998,0,0
3,PAYMENT,C1828884696,M844133497,0,0
3,PAYMENT,C1663271865,M1256384385,0,0
3,PAYMENT,C866073173,M48063459,0,0
3,CASH_OUT,C2098992714,C832279283,0,0
3,CASH_OUT,C547305607,C1538745405,0,0
3,PAYMENT,C1788408659,M62085016,0,0
3,PAYMENT,C503365602,M1191372709,0,0
3,PAYMENT,C1781368445,M1941639991,0,0
3,PAYMENT,C1751080205,M942714988,0,0
3,PAYMENT,C1042863993,M354502944,0,0
3,PAYMENT,C126147004,M973777648,0,0
3,PAYMENT,C1113666007,M1570117874,0,0
3,DEBIT,C2088661957,C681979935,0,0
3,PAYMENT,C332139408,M1483243447,0,0
3,PAYMENT,C894746048,M976949492,0,0
3,PAYMENT,C1230507176,M1381386227,0,0
3,PAYMENT,C1123830468,M547507935,0,0
3,PAYMENT,C697707311,M1226803249,0,0
3,PAYMENT,C1763000764,M1534279415,0,0
3,TRANSFER,C1134864869,C118648358,1,0
3,CASH_OUT,C1984954272,C124540047,1,0
3,PAYMENT,C890525812,M2001882279,0,0
3,DEBIT,C299837481,C979387846,0,0
3,CASH_IN,C417621837,C2094777811,0,0
3,PAYMENT,C254041053,M1794509290,0,0
3,PAYMENT,C42007293,M971324399,0,0
3,PAYMENT,C347239869,M1322354584,0,0
3,PAYMENT,C1258539949,M1529457505,0,0
3,PAYMENT,C1546727972,M505316221,0,0
3,PAYMENT,C1268088240,M1567732992,0,0
3,PAYMENT,C142871704,M1651205022,0,0
3,PAYMENT,C41155230,M1383761509,0,0
3,PAYMENT,C2058526846,M1132219173,0,0
3,PAYMENT,C1590099678,M1476985549,0,0
3,PAYMENT,C928508130,M374585422,0,0
3,TRANSFER,C2139788372,C885951223,0,0
3,PAYMENT,C1871048194,M1738345448,0,0
3,PAYMENT,C1812422301,M1191464829,0,0
3,PAYMENT,C129059937,M150783284,0,0
3,PAYMENT,C1582928128,M994267665,0,0
3,PAYMENT,C907858780,M1487365582,0,0
3,PAYMENT,C1248079435,M1796615884,0,0
3,PAYMENT,C994084545,M1487543666,0,0
3,PAYMENT,C869758554,M1777163938,0,0
3,PAYMENT,C1453632464,M1592618491,0,0
3,PAYMENT,C1442883034,M1427892726,0,0
3,PAYMENT,C647111342,M321192242,0,0
3,PAYMENT,C1087916281,M1250315597,0,0
3,PAYMENT,C2100728289,M1184965604,0,0
3,PAYMENT,C1153180745,M1009313206,0,0
3,PAYMENT,C1968751179,M975790343,0,0
3,PAYMENT,C521311335,M1684854630,0,0
3,PAYMENT,C1461001018,M642087302,0,0
3,PAYMENT,C771715205,M799692219,0,0
3,PAYMENT,C1343838143,M1562221939,0,0
3,PAYMENT,C187737357,M1984577117,0,0
3,PAYMENT,C1819552644,M1572066684,0,0
3,PAYMENT,C1403325194,M1958375413,0,0
3,PAYMENT,C962548461,M2055501967,0,0
3,PAYMENT,C16957838,M652268444,0,0
3,PAYMENT,C1709913495,M1014135205,0,0
3,PAYMENT,C736874772,M188193734,0,0
3,DEBIT,C927744186,C479161446,0,0
3,TRANSFER,C417118375,C634440506,0,0
3,TRANSFER,C1842002393,C1922859107,0,0
3,TRANSFER,C1511319053,C11003494,0,0
3,TRANSFER,C260580453,C1262822392,0,0
3,TRANSFER,C1928117427,C306206744,0,0
3,TRANSFER,C1246807878,C985934102,0,0
3,TRANSFER,C923366543,C667346055,0,0
3,TRANSFER,C2045560071,C601893033,0,0
3,TRANSFER,C1861416877,C97730845,0,0
3,TRANSFER,C584349634,C1504109395,0,0
3,TRANSFER,C1585824283,C451111351,0,0
3,TRANSFER,C1105129521,C1916720513,0,0
3,TRANSFER,C954742840,C667346055,0,0
3,TRANSFER,C964895360,C1255024717,0,0
3,TRANSFER,C1231469233,C146305349,0,0
3,TRANSFER,C2131723476,C1005928818,0,0
3,TRANSFER,C115297013,C991505714,0,0
3,TRANSFER,C652803980,C1721246982,0,0
3,TRANSFER,C1520921298,C801142660,0,0
3,TRANSFER,C1494051958,C479161446,0,0
3,TRANSFER,C628694336,C1916720513,0,0
3,TRANSFER,C1150063356,C453211571,0,0
3,TRANSFER,C622625093,C1303868418,0,0
3,TRANSFER,C398468940,C997608398,0,0
3,PAYMENT,C2059316201,M1510333744,0,0
3,PAYMENT,C458385820,M230610941,0,0
3,CASH_OUT,C38851648,C998351292,0,0
3,PAYMENT,C1992844647,M2120154283,0,0
3,PAYMENT,C94690722,M30604162,0,0
3,PAYMENT,C872699266,M1035361293,0,0
3,PAYMENT,C517787604,M147077478,0,0
3,PAYMENT,C519751097,M295937119,0,0
3,DEBIT,C1769565136,C13226198,0,0
3,PAYMENT,C1088381072,M146842175,0,0
3,DEBIT,C72187428,C20671747,0,0
3,PAYMENT,C650687126,M489200959,0,0
3,DEBIT,C284427775,C1922859107,0,0
3,PAYMENT,C2133325211,M479769835,0,0
3,PAYMENT,C1166021410,M1969958288,0,0
3,PAYMENT,C891327883,M1824931880,0,0
3,TRANSFER,C689588113,C929856893,0,0
3,PAYMENT,C95545487,M873249151,0,0
3,PAYMENT,C1779787990,M298355914,0,0
3,PAYMENT,C456653804,M1243705012,0,0
3,PAYMENT,C196340990,M1590202270,0,0
3,PAYMENT,C2047145776,M990994954,0,0
3,DEBIT,C802270602,C995911260,0,0
3,CASH_OUT,C897541009,C24119573,0,0
3,CASH_OUT,C1755295609,C1711105800,0,0
3,PAYMENT,C1479446866,M2050083360,0,0
3,PAYMENT,C882658588,M569235601,0,0
3,PAYMENT,C233142783,M2037498537,0,0
3,PAYMENT,C802395190,M1622534157,0,0
3,TRANSFER,C1178160997,C99219259,0,0
3,PAYMENT,C833272193,M40626598,0,0
3,PAYMENT,C1297189990,M1092591822,0,0
3,PAYMENT,C622690269,M2028372993,0,0
3,CASH_OUT,C957683143,C667346055,0,0
3,PAYMENT,C95476731,M1268629255,0,0
3,PAYMENT,C127401209,M381516513,0,0
3,PAYMENT,C366023886,M856880372,0,0
3,PAYMENT,C190490203,M1993191331,0,0
3,PAYMENT,C1797763792,M1337347604,0,0
3,PAYMENT,C293618119,M170611939,0,0
3,CASH_OUT,C1548535364,C1032986144,0,0
3,PAYMENT,C569894199,M854202039,0,0
3,PAYMENT,C1656143941,M1492276401,0,0
3,PAYMENT,C1186127045,M604976394,0,0
3,PAYMENT,C1886350630,M989001798,0,0
3,PAYMENT,C1794531113,M923570200,0,0
3,PAYMENT,C1015139714,M287056540,0,0
3,PAYMENT,C1238055041,M437583344,0,0
3,PAYMENT,C676060909,M1488130490,0,0
3,PAYMENT,C1210856733,M1978317461,0,0
3,PAYMENT,C52477555,M1130250604,0,0
3,DEBIT,C1794314439,C384887832,0,0
3,DEBIT,C1257058590,C20671747,0,0
3,PAYMENT,C1278790934,M2111615196,0,0
3,CASH_OUT,C257684104,C1504109395,0,0
3,CASH_OUT,C740120508,C1877453512,0,0
3,CASH_OUT,C650608468,C1023714065,0,0
3,CASH_OUT,C1048928512,C1065443868,0,0
3,CASH_OUT,C1855589354,C1167066016,0,0
3,CASH_OUT,C687608114,C2118255842,0,0
3,CASH_OUT,C895280806,C2063763486,0,0
3,CASH_OUT,C541330540,C1590550415,0,0
3,CASH_OUT,C507479765,C1870252780,0,0
3,CASH_OUT,C1443000737,C932583850,0,0
3,CASH_OUT,C79283217,C709091500,0,0
3,CASH_OUT,C69115782,C187649742,0,0
3,CASH_OUT,C1727379710,C1023714065,0,0
3,CASH_OUT,C591352568,C413177525,0,0
3,CASH_OUT,C1777112002,C1286084959,0,0
3,CASH_OUT,C436126678,C977993101,0,0
3,CASH_OUT,C1384626783,C728885526,0,0
3,PAYMENT,C192318053,M109673034,0,0
3,PAYMENT,C1770453310,M113042195,0,0
3,CASH_IN,C958817283,C569022831,0,0
3,PAYMENT,C1957691975,M715213542,0,0
3,PAYMENT,C1273270490,M1097397209,0,0
3,PAYMENT,C893281161,M367589810,0,0
3,PAYMENT,C2053491093,M2090142523,0,0
3,PAYMENT,C988876043,M1745241742,0,0
3,PAYMENT,C1014698874,M1751325469,0,0
3,PAYMENT,C1514723919,M10536382,0,0
3,TRANSFER,C1680139795,C1261031890,0,0
3,DEBIT,C351249017,C667346055,0,0
3,PAYMENT,C149526537,M241316255,0,0
3,PAYMENT,C1295338046,M614516107,0,0
3,TRANSFER,C1615669446,C173783788,0,0
3,TRANSFER,C2134639513,C1761291320,0,0
3,PAYMENT,C406831866,M974242027,0,0
3,PAYMENT,C856937591,M741095751,0,0
3,TRANSFER,C1247938090,C1002031672,1,0
3,CASH_OUT,C2126545173,C573200870,1,0
3,PAYMENT,C1407009494,M511094763,0,0
3,PAYMENT,C1149217113,M1045250282,0,0
3,PAYMENT,C121597447,M748523772,0,0
3,PAYMENT,C353489239,M1099925775,0,0
3,PAYMENT,C1027377263,M2103895364,0,0
3,PAYMENT,C1717967062,M1528574692,0,0
3,PAYMENT,C45790744,M1220292558,0,0
3,PAYMENT,C516570791,M620471432,0,0
3,PAYMENT,C1940311161,M1515016092,0,0
3,PAYMENT,C356347252,M1822115007,0,0
3,PAYMENT,C698062929,M421135185,0,0
3,PAYMENT,C1731365835,M1371182382,0,0
4,TRANSFER,C605472344,C1926673338,0,0
4,PAYMENT,C1834961152,M507575219,0,0
4,PAYMENT,C458624688,M165687172,0,0
4,PAYMENT,C509632753,M132423149,0,0
4,PAYMENT,C745287727,M611890729,0,0
4,PAYMENT,C956448191,M439010439,0,0
4,TRANSFER,C1460298405,C1750563752,0,0
4,PAYMENT,C908218259,M518349613,0,0
4,CASH_OUT,C1386713738,C728885526,0,0
4,PAYMENT,C1446825265,M1917214386,0,0
4,PAYMENT,C1200601052,M701652581,0,0
4,PAYMENT,C431446827,M1506030945,0,0
4,DEBIT,C1666144466,C1877453512,0,0
4,PAYMENT,C1481970600,M2065196426,0,0
4,PAYMENT,C51325109,M438270414,0,0
4,PAYMENT,C1789387126,M1386999197,0,0
4,PAYMENT,C672869885,M1227612217,0,0
4,PAYMENT,C483529787,M286840121,0,0
4,PAYMENT,C1612539426,M1981900848,0,0
4,PAYMENT,C2061424899,M767060604,0,0
4,PAYMENT,C639579551,M1526901124,0,0
4,PAYMENT,C1461216550,M958209587,0,0
4,PAYMENT,C1727096642,M678538385,0,0
4,PAYMENT,C1012194796,M1835638995,0,0
4,PAYMENT,C5181771,M629092599,0,0
4,PAYMENT,C1071522313,M529621529,0,0
4,PAYMENT,C1739390441,M990413155,0,0
4,PAYMENT,C1971855969,M1629292387,0,0
4,PAYMENT,C1633615132,M505572301,0,0
4,PAYMENT,C713939266,M589489519,0,0
4,PAYMENT,C889346570,M947069796,0,0
4,DEBIT,C2087758561,C1060830840,0,0
4,PAYMENT,C1221407133,M1866002564,0,0
4,TRANSFER,C1324451332,C1289462509,0,0
4,CASH_IN,C925829785,C1453128758,0,0
4,CASH_IN,C382698552,C1816757085,0,0
4,CASH_IN,C1046211253,C728885526,0,0
4,CASH_IN,C2086177500,C997608398,0,0
4,CASH_IN,C871115788,C1234776885,0,0
4,CASH_IN,C1500020749,C1467740330,0,0
4,CASH_IN,C948422615,C1498438472,0,0
4,CASH_IN,C11646065,C1782113663,0,0
4,CASH_IN,C1383031847,C1789550256,0,0
4,CASH_IN,C1327169167,C667346055,0,0
4,CASH_IN,C1227170244,C1388157479,0,0
4,CASH_IN,C1144653485,C173783788,0,0
4,CASH_IN,C1843207249,C1286084959,0,0
4,CASH_IN,C1965779427,C1446521801,0,0
4,CASH_IN,C358636931,C728526866,0,0
4,CASH_IN,C33238764,C1452722471,0,0
4,CASH_IN,C79791382,C564160838,0,0
4,CASH_IN,C705400860,C97730845,0,0
4,CASH_IN,C1024478363,C2083562754,0,0
4,CASH_IN,C1698990491,C1870252780,0,0
4,CASH_IN,C1839548688,C811597470,0,0
4,CASH_IN,C467185608,C1782113663,0,0
4,CASH_IN,C605244604,C997608398,0,0
4,CASH_IN,C1708786164,C1721246982,0,0
4,CASH_IN,C586164630,C1303868418,0,0
4,CASH_IN,C2089317615,C1163619825,0,0
